Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI35,OUT013,2917.4494869347313
NCW42,OUT045,3411.8113769746537
NCX06,OUT049,2934.657796567354
FDC37,OUT027,3192.9728829592855
FDZ14,OUT018,1727.678243507712
DRG49,OUT049,3947.422877724851
NCG06,OUT045,3959.9775236510814
DRC36,OUT045,2721.482650717269
FDV21,OUT019,61.843455489156895
FDB53,OUT046,2359.1871189213284
DRP47,OUT019,2042.0399937840293
FDA14,OUT013,2352.954270401319
DRC24,OUT035,2568.0142576781086
FDW21,OUT018,1414.2307356969845
NCH29,OUT046,1556.3664567155056
FDU58,OUT013,3079.4614083115544
FDY27,OUT017,2946.138328911914
FDV56,OUT035,1948.6696161737214
FDT59,OUT046,3656.498698028966
FDB23,OUT046,3621.7863019709876
FDR49,OUT045,698.2293255207321
FDB03,OUT010,1908.564027322935
FDN39,OUT045,2617.748963672803
FDX02,OUT027,4985.386547931825
FDQ16,OUT027,3188.620677298833
FDU35,OUT018,1341.9136361211376
NCT29,OUT013,1957.4402211813417
FDZ27,OUT046,830.1602370792764
FDN57,OUT017,2345.912506600085
FDA03,OUT018,2099.1734614197676
FDZ36,OUT045,2920.139170235882
NCU05,OUT013,1322.2269737111044
FDT39,OUT018,2179.964202728209
FDK60,OUT017,1722.7067997392696
FDZ25,OUT017,2857.6772160288992
FDG12,OUT046,2037.0365417758335
DRB01,OUT019,1127.082341515301
NCC43,OUT027,5377.826340261951
FDX13,OUT019,2035.6506729073444
FDM22,OUT049,1028.1974819986542
FDJ03,OUT027,2306.3592630393655
FDU14,OUT018,3678.0507022082666
FDB33,OUT010,624.7853673560594
FDP27,OUT046,3005.2855126936697
FDO38,OUT010,-669.6718016595387
FDE28,OUT027,5152.788044275657
FDO27,OUT035,1701.4368266255196
DRL23,OUT027,3166.7417310178366
FDS28,OUT046,963.0151564768043
FDX24,OUT013,1547.706722461904
FDZ02,OUT035,1746.6568125826802
FDL46,OUT045,1812.466327000347
FDS60,OUT027,4294.987836984939
NCO06,OUT017,635.5627003641823
FDO16,OUT035,1527.6967674370212
FDC60,OUT049,1538.2044094468024
FDA48,OUT018,3199.433164313562
FDZ36,OUT027,4452.523478315355
FDK27,OUT045,1877.278848566703
FDW23,OUT018,378.39285121972387
FDM14,OUT018,1509.8954537273537
FDM14,OUT013,1787.4337248224256
FDW60,OUT018,2603.234033799182
FDE21,OUT013,1909.9953185589443
NCM42,OUT035,1881.6465228828624
FDY59,OUT010,-372.48323992425526
DRI49,OUT049,1380.7719378993786
FDT28,OUT019,510.44073402713775
FDQ22,OUT018,408.8303423499473
FDR60,OUT049,1335.1034714189911
FDC50,OUT019,-393.41114387128926
FDV24,OUT013,2457.7567364769834
DRF48,OUT010,1026.2896139762233
FDQ47,OUT046,638.5136151047159
DRN36,OUT049,1662.9143151082753
NCY06,OUT035,2173.6394047370673
FDE52,OUT035,1658.9045023016606
NCB54,OUT045,1936.746919969985
NCF31,OUT035,2548.255450535318
FDJ08,OUT027,4448.1799037828205
NCC07,OUT017,1786.8726880923005
NCD19,OUT027,2357.666290690911
FDL46,OUT049,2012.1464187050033
FDM20,OUT045,3834.188368218959
NCI06,OUT010,918.414632727498
DRM11,OUT035,4219.636613283245
NCH07,OUT018,2205.843678272823
FDS23,OUT013,2083.071587146884
FDO49,OUT018,599.262355166125
FDS35,OUT049,1164.0790274493907
DRK39,OUT045,1276.4686936433097
DRI39,OUT049,1036.6408876656915
FDV04,OUT017,2639.3072133187034
NCN14,OUT035,3008.739652001111
FDH08,OUT013,3688.2790116376545
FDS20,OUT046,2911.0712505568695
FDV40,OUT049,1357.2054694075173
FDZ48,OUT010,-140.3808164183124
FDS24,OUT027,2910.495408930051
FDK44,OUT049,2861.5291336355785
FDS48,OUT045,2343.0251570740206
FDK26,OUT010,1104.780886048196
FDD23,OUT045,2971.976819328393
NCH54,OUT017,2636.296363787181
NCP14,OUT010,-248.75873716526752
FDM60,OUT010,-1182.7515105618936
FDV24,OUT017,2522.517392632396
FDH08,OUT018,3345.345106455219
FDS12,OUT027,3463.220951435161
FDR39,OUT027,4318.266187086693
FDP12,OUT027,2124.941164949898
DRF60,OUT027,5187.343785772617
FDC09,OUT035,1848.3088412471839
FDF50,OUT018,2887.3629552343127
FDG28,OUT035,4054.644916958472
NCE19,OUT017,983.1758168064591
NCM53,OUT010,-199.5754125092389
NCN18,OUT049,1850.1700920286485
FDF32,OUT035,3316.7018072179612
FDF11,OUT013,3872.0117201419343
DRI59,OUT049,3662.235810868605
NCG54,OUT035,2811.06678397303
FDM44,OUT046,1636.954104353395
FDT57,OUT018,3465.2235248491515
FDV24,OUT046,2417.7674175866837
FDI50,OUT019,1769.6779822953822
FDS09,OUT035,1033.7263102436057
NCC31,OUT027,3895.297017566715
FDQ07,OUT019,1596.8749121587907
FDC22,OUT017,3171.2668006663725
FDZ56,OUT046,2695.565582207298
FDZ40,OUT019,-1001.4129627259933
FDS46,OUT027,3393.2523066436192
DRD24,OUT045,2162.2128842149655
FDV45,OUT017,3106.209095684121
FDL26,OUT045,2418.3888934615447
FDA56,OUT018,1706.220042231881
FDN27,OUT046,1918.6301710706712
FDM20,OUT049,3981.5408455069855
FDO16,OUT017,1458.5061132029327
FDL03,OUT035,3302.1766643273854
FDE58,OUT046,1910.4939879624762
FDI02,OUT027,3288.005164317846
NCC55,OUT019,-1234.9709625315948
FDR03,OUT018,3051.7890876634874
FDB14,OUT017,1641.0966094568003
FDR45,OUT013,3851.038063224115
NCN07,OUT017,2156.861960559412
FDM51,OUT019,-182.1254721312572
FDT52,OUT027,5361.346311252988
FDL26,OUT046,2463.1842884098037
NCZ42,OUT046,3763.994706938058
DRI47,OUT019,416.14365107749404
FDW40,OUT013,2317.582318811847
FDN34,OUT046,2741.2158557100224
FDS01,OUT035,2988.2227219835827
NCG55,OUT045,1789.8945544249987
FDC11,OUT035,1548.8170241423904
FDX35,OUT018,3341.4261159537264
NCB06,OUT046,2519.3004883316403
FDR09,OUT019,2188.8130371626894
FDC53,OUT017,1675.5069024368986
FDY45,OUT013,4072.981813305937
FDA22,OUT010,767.4054960112567
FDE02,OUT035,1671.8870784737028
FDW21,OUT045,1625.6588007861587
FDV34,OUT046,1254.3316160349605
FDS59,OUT049,1894.0940441326893
NCW17,OUT017,2129.986707530019
NCK54,OUT046,1925.742609053138
FDG17,OUT019,2008.8532616356433
FDG35,OUT017,2912.0364129691325
FDD08,OUT010,-1267.521404857571
NCO07,OUT017,3427.572973693126
FDJ10,OUT010,362.698037178273
FDW36,OUT017,1779.2240005807453
FDW21,OUT010,-266.68930364603375
FDY19,OUT017,2001.4903138400196
DRE03,OUT013,811.7170774169899
NCC55,OUT049,737.2149118856742
FDH52,OUT010,-817.708941315155
FDO09,OUT017,4312.7401256076955
FDU43,OUT045,3764.0986587783473
FDX09,OUT010,855.5753466153387
FDH40,OUT019,-521.0125802580822
FDW58,OUT017,1805.4398573935528
FDC47,OUT017,3678.6098049287866
NCR41,OUT035,1667.8918882904863
DRG49,OUT035,3986.157991573118
FDC52,OUT027,3936.910004146328
FDY13,OUT046,1223.3167600666493
FDY35,OUT013,820.2630670884971
FDI35,OUT017,2997.773533069185
NCU18,OUT049,2324.0955069935926
FDY33,OUT018,2287.3952569713656
FDC15,OUT027,3932.2227831123037
FDU01,OUT049,3115.0534971941524
NCU42,OUT046,2680.681002105845
NCV29,OUT018,2526.897696628208
NCY30,OUT017,2985.007190843945
FDQ46,OUT049,1894.8751837405598
FDG58,OUT027,3943.647622559184
FDK33,OUT017,3485.2771766393525
NCD07,OUT045,1791.504366652242
NCX29,OUT027,3714.963919515898
NCT42,OUT013,2374.07155032778
DRN59,OUT035,914.1742929761963
FDI44,OUT035,1427.4720052622094
FDA45,OUT049,2923.2471656010885
FDP31,OUT045,1035.5110497306935
FDY01,OUT046,1870.6788073911075
FDT09,OUT018,1901.61959557087
DRH03,OUT027,2977.0362102390873
FDA36,OUT018,2696.4332508298885
NCF31,OUT017,2519.4641843270065
FDG14,OUT049,2557.43289440828
FDG28,OUT027,5385.588689713794
FDU14,OUT049,4061.4952076606705
FDY47,OUT019,246.5616744592412
FDI56,OUT049,1549.4672332942328
DRD01,OUT013,989.6789580680606
FDM22,OUT046,961.0647901882135
FDH33,OUT013,738.4168045052825
DRZ24,OUT013,1927.906105342981
NCQ38,OUT046,1676.0061134648595
FDO16,OUT027,2824.44574134457
FDU07,OUT027,3828.770811753795
NCB07,OUT013,3081.9958192766276
FDU48,OUT045,2041.8316391533476
NCM43,OUT045,2534.5520285405905
FDR31,OUT010,426.30001117302993
DRK49,OUT018,416.7842173648961
NCI30,OUT010,1914.8573248676253
DRD60,OUT017,2966.6831620372677
NCG19,OUT046,3676.340818980161
FDH12,OUT035,1825.4123181535274
FDM32,OUT035,1652.1512066405207
FDM27,OUT035,2656.4680438287146
NCU53,OUT027,4067.8413284083817
NCQ18,OUT046,1554.738337569212
FDS10,OUT013,2888.935947992724
FDB33,OUT027,3962.3334162066712
FDI12,OUT013,1461.1709699050214
NCW42,OUT013,3507.4973217619304
NCC06,OUT018,1757.1139064221425
FDW02,OUT017,2171.8855245021396
NCD43,OUT017,1766.387643346401
FDM57,OUT018,1108.7714204639917
FDA58,OUT017,3851.9855221042417
FDK56,OUT046,2938.4332260014367
FDP52,OUT045,3632.727217195692
FDW20,OUT018,1726.232365949587
FDS52,OUT049,1724.875126121276
NCT29,OUT018,1614.4692403095632
NCL54,OUT013,2832.579853588462
FDC05,OUT045,3105.6910455544744
FDF34,OUT035,3314.8765855016086
FDP03,OUT027,3486.361771722985
FDD32,OUT010,-511.51324548301596
FDZ10,OUT045,1981.2900916824096
FDZ40,OUT035,1043.611506957115
FDD51,OUT018,464.15746074368553
NCY30,OUT019,938.1066041829804
FDP58,OUT017,3541.3987776838294
FDV49,OUT017,4279.582950340737
FDY24,OUT019,-995.8182946005256
NCO55,OUT017,1788.2171468345919
FDR13,OUT017,2019.0326937411019
FDS51,OUT017,1136.8036924161242
FDP26,OUT045,1617.5604885192556
NCB54,OUT027,3491.1835100517023
FDF32,OUT017,3244.4379722766353
FDN31,OUT018,2720.386466604853
DRM48,OUT017,692.8386511357253
FDN20,OUT049,2801.310047491078
DRL01,OUT046,3710.7580476556504
FDV56,OUT049,1875.735087769459
DRH13,OUT027,3174.0088014674448
FDA03,OUT017,2478.851399520011
FDF47,OUT027,4988.008461260619
FDX32,OUT046,2375.7005418926196
FDX57,OUT049,1709.0865366795556
NCA30,OUT045,2918.5773051364545
FDO49,OUT013,909.4839711372813
FDL04,OUT019,-225.69240938881023
DRM48,OUT035,752.8237332079814
FDR16,OUT013,3429.588888351562
NCC19,OUT018,2746.413361060254
NCE42,OUT045,3644.372473647287
FDY24,OUT017,1048.8940100823115
FDH19,OUT049,2890.962622058466
FDJ46,OUT013,2805.119430246353
FDN45,OUT010,1614.5430476611841
FDY08,OUT035,2391.068149379152
FDZ37,OUT035,1615.3651470194873
NCT30,OUT045,688.4318167955114
DRY23,OUT018,445.0521470797037
NCZ30,OUT018,1655.2070257862952
FDC44,OUT018,1526.9240893018768
FDB45,OUT035,1838.0282502759032
FDY04,OUT013,2672.162043995772
FDM27,OUT046,2554.490037895787
FDZ43,OUT017,3960.8060201084472
FDT39,OUT019,557.85422389943
NCC06,OUT019,108.7741780213305
FDL15,OUT027,3895.9778349087437
FDL57,OUT017,4206.174477930349
FDU08,OUT046,1605.2344205767472
FDK40,OUT017,4304.5239397824735
FDQ12,OUT010,1708.262125144885
FDS48,OUT017,2529.6958202558044
FDP09,OUT045,3290.8203250562988
FDW21,OUT049,1763.670551828368
FDY25,OUT035,3041.046816355268
DRE13,OUT017,1476.50843180838
FDV43,OUT019,-1183.6694817798516
FDD22,OUT045,1718.4118222157017
FDM46,OUT019,-445.59254112171163
NCO30,OUT010,1011.7578886312958
FDM25,OUT046,2803.8380750770652
NCN41,OUT049,2036.0299967645974
FDU24,OUT045,1481.050126838571
FDZ50,OUT046,2955.191328604415
FDP45,OUT013,4047.7357171213353
NCM54,OUT045,1928.0237773745998
FDW10,OUT019,901.0128880024981
FDP20,OUT017,2159.191679961069
FDK32,OUT046,2459.241552232145
FDN52,OUT049,1544.5393185280154
FDM58,OUT045,1763.7355648835733
FDZ46,OUT027,3234.631457374575
NCA18,OUT018,1575.437886538365
FDD35,OUT046,1976.6063879423787
NCK31,OUT035,945.7432804309767
FDI40,OUT027,3097.599931875031
FDT50,OUT019,-293.81494674893986
NCT06,OUT046,2604.995053801939
FDT31,OUT035,3131.645603257793
FDT45,OUT049,990.0116427439616
FDT13,OUT045,2916.990397822327
FDO50,OUT045,1418.2767543603647
NCU18,OUT010,299.23916238199627
NCR54,OUT049,3162.896536245712
NCO18,OUT018,2529.4749865636513
FDU09,OUT045,903.5930632071929
FDT13,OUT018,2714.8758885692387
FDE09,OUT046,1813.6608540879047
NCK53,OUT019,-283.5040640362479
FDG45,OUT049,3470.3941877599514
DRH15,OUT035,881.2455845597278
FDO21,OUT019,1705.1043481275547
FDD14,OUT027,4345.427253823729
FDC09,OUT046,1703.9201559201924
FDH45,OUT027,2211.5325358470013
FDV32,OUT046,1061.7159891837837
FDG12,OUT035,2134.744595570472
FDS32,OUT013,2319.4353265189106
NCL55,OUT018,3676.992225259809
DRE01,OUT035,3949.33064568749
DRE15,OUT049,1355.693561520913
NCL42,OUT045,3813.7892207913274
FDP31,OUT013,1107.9175469461356
FDN33,OUT018,1267.7481101496164
FDZ59,OUT046,2648.5279226482166
FDE45,OUT010,926.7174256361322
FDJ07,OUT013,1948.1482995603797
FDQ45,OUT018,2718.9428046098465
FDM33,OUT027,4919.044031041493
FDO15,OUT010,-626.5693297536559
FDM46,OUT013,1499.8530638694735
FDR03,OUT045,3258.548237414609
FDY49,OUT018,2421.6344497854825
FDQ60,OUT045,1866.456782275763
FDW10,OUT049,2899.6520986857586
FDO51,OUT049,902.1757214657832
FDJ40,OUT018,1522.17498998511
FDS20,OUT018,2622.1369407270395
FDU45,OUT013,1880.0828203321184
FDV02,OUT035,2842.6081642605072
FDN09,OUT046,3840.5069942658574
NCM55,OUT027,4382.409694263902
FDN23,OUT018,2073.617471180649
FDY31,OUT010,398.4670851619486
FDW03,OUT010,-153.76979833391147
FDD14,OUT046,2882.3188922489076
FDV23,OUT017,2112.6861437796433
DRI03,OUT045,2723.598473830543
FDN13,OUT035,1725.9243428526756
FDF45,OUT027,2495.5114710562502
FDU46,OUT035,1614.2441303694109
FDB57,OUT049,3665.295583722177
FDV12,OUT049,1751.1910020026103
FDQ58,OUT013,2475.9121393724004
NCA18,OUT017,1936.4292452533546
FDH52,OUT049,1158.5252232012979
FDM24,OUT018,2161.0786495604116
NCP43,OUT027,4304.17202574571
NCO18,OUT019,883.0856346900778
FDM32,OUT017,1603.2658091080984
NCL07,OUT017,736.3082106275654
FDK03,OUT013,4065.7295655006046
FDP59,OUT017,1789.6728850421005
FDQ24,OUT049,4057.7824573594253
FDQ16,OUT018,1489.621004730557
FDU44,OUT013,2628.258138153103
FDH28,OUT010,-1230.8573045127962
FDV28,OUT019,-1266.336892805878
FDM22,OUT045,874.617705655101
FDR56,OUT046,3139.9025627700553
FDV39,OUT049,3244.1717344215776
FDU37,OUT019,-551.7572891286416
FDQ11,OUT010,2138.3088538250763
FDX02,OUT045,3472.9864989549746
NCS42,OUT018,1190.0274410488578
FDY57,OUT027,3013.8381511495654
FDB21,OUT049,3905.261571505497
FDE28,OUT017,3771.1161987234927
FDQ55,OUT017,1980.057535814617
FDA48,OUT049,3611.191823522023
FDZ19,OUT045,2693.7754249416025
NCC43,OUT045,3887.1671892243676
NCV18,OUT046,1292.011422123016
NCA42,OUT018,2252.145722649603
FDY45,OUT046,4071.641905579867
NCC30,OUT045,2750.42226754563
FDM57,OUT013,1453.3081400424787
FDL09,OUT010,745.3856973380994
FDB09,OUT027,3445.0577647097493
FDT44,OUT035,2046.3134216684734
NCT06,OUT027,4047.6773674283268
FDX26,OUT049,3003.439990514232
FDK32,OUT013,2521.011010269935
DRA12,OUT046,2286.4227305776535
FDO46,OUT010,1137.0014208803473
FDE52,OUT013,1500.0426103964212
NCH42,OUT045,3542.688186377716
FDV08,OUT035,889.4425053694877
FDB47,OUT018,3055.160350879467
FDC28,OUT010,-108.70905000082826
FDD22,OUT046,1817.6895899700544
FDS07,OUT027,3307.8246482345057
DRI13,OUT045,3361.8595290704775
FDG32,OUT018,3223.210316755777
FDU14,OUT017,4068.3668381484595
FDD28,OUT019,-892.5414409325366
NCP41,OUT017,1842.3101057048189
FDS08,OUT049,2874.183068403542
FDX47,OUT045,2482.1840559531743
FDC53,OUT019,-265.4232099919087
FDQ19,OUT035,4012.4585536617087
FDL14,OUT045,2441.9024800378943
FDM33,OUT019,1602.8544648457946
FDA51,OUT045,1773.4579427936437
FDZ27,OUT018,561.5243088610612
FDT04,OUT046,705.2457693974582
DRC13,OUT049,2142.785991634995
FDR16,OUT027,4886.797155877828
FDQ03,OUT027,5230.140461235939
FDE38,OUT035,2814.3387231003403
DRH23,OUT027,2355.9461451496086
FDT11,OUT019,1126.053896304625
FDD09,OUT035,3014.1385524194943
FDR40,OUT045,1322.197474464681
FDX07,OUT017,3092.5570918613566
FDR07,OUT035,1703.0910290644915
FDA51,OUT017,1960.2373849741998
FDT59,OUT019,1763.2563936712586
FDF20,OUT017,3197.098030748287
FDR13,OUT045,1819.729606546031
FDY26,OUT049,3474.1540734792666
FDW04,OUT017,2237.905786552805
FDK52,OUT017,3696.470295842747
FDN60,OUT049,2591.6836107688196
FDM09,OUT019,841.4347622293894
FDP46,OUT049,1536.7650350270987
FDB50,OUT019,-646.566015526377
NCQ29,OUT049,4145.573185053757
FDP16,OUT027,5330.288875485668
FDX33,OUT018,2321.1784984219403
FDP07,OUT010,1144.2947775642338
FDN22,OUT046,4004.982948605324
FDF39,OUT049,4282.4167833845795
FDS21,OUT017,1151.3318272324782
NCM42,OUT013,1733.6855912317483
FDK50,OUT019,728.314015935181
DRF13,OUT027,3791.067031764567
FDH35,OUT018,2339.8889395152464
FDP60,OUT018,1360.694195960265
DRJ49,OUT027,3541.8898963744723
NCT42,OUT019,451.22361125096404
FDE38,OUT049,2766.2840619763674
FDI04,OUT049,3279.6724011413226
NCH54,OUT045,2409.027986947415
FDT56,OUT049,1096.4036944010304
DRD15,OUT018,3375.161281826514
FDV58,OUT013,3096.67191655341
FDP21,OUT049,3110.1554504642727
FDH05,OUT013,3744.0418497951296
FDR10,OUT027,4032.643416461012
NCP06,OUT045,2290.6810873788186
FDF33,OUT049,1827.7909963228626
DRK37,OUT013,3011.9937275822817
DRH49,OUT045,1296.9784441431195
FDT58,OUT013,2687.283801267518
FDD41,OUT018,1443.75127649359
FDP40,OUT018,1543.4407143328544
FDM51,OUT027,3145.4708271540153
FDO45,OUT010,-464.7247138339847
FDW33,OUT010,-216.07027823017665
FDY24,OUT045,862.1795170307073
FDB10,OUT010,1849.1172662618687
FDM40,OUT035,2391.7209072846476
NCI06,OUT017,2944.1767308710196
FDW12,OUT019,447.195186312018
FDX48,OUT027,3959.4289409496578
NCW05,OUT027,3126.001946649008
FDX27,OUT017,1678.2120871604666
DRM37,OUT045,3050.9867157827725
FDA38,OUT045,3750.149516928739
FDR36,OUT046,707.0274102021694
FDZ45,OUT046,3150.8504996501156
FDG05,OUT017,2676.7546152126315
FDK28,OUT013,4108.747456299869
FDV47,OUT045,1332.2439551878592
FDN21,OUT045,2490.2192577622177
FDP20,OUT027,3495.5876020496657
FDI35,OUT045,2826.450973167029
DRY23,OUT013,774.0675920911485
FDA56,OUT017,2081.230704160692
FDB09,OUT013,2000.2871774121872
NCO26,OUT027,3300.7037092834084
FDQ49,OUT018,2265.1215278690943
FDI52,OUT027,3407.624113607734
FDZ44,OUT027,3335.643560701733
FDZ09,OUT018,2328.2169970059667
FDY03,OUT049,1948.6421938030976
NCG42,OUT017,2166.217808645587
DRI13,OUT027,4897.539741558601
FDQ32,OUT013,2086.5276002199557
FDW16,OUT035,1658.5256085833798
FDU27,OUT046,813.5660052131161
FDR28,OUT010,729.0844915689518
FDQ49,OUT010,655.7221257981982
FDS37,OUT046,1870.1069093231408
FDW26,OUT018,3237.0765596312694
FDX12,OUT018,3599.889364193594
NCP06,OUT013,2409.6981921528472
FDW45,OUT010,409.59774645326945
NCN30,OUT049,1607.3781868972742
FDN24,OUT049,968.4528679357059
NCL41,OUT027,1993.3059035524293
FDR02,OUT019,-129.31183414715736
FDD09,OUT010,984.3613144093524
FDS33,OUT010,-515.1965093781448
FDU22,OUT045,1849.7704708404676
FDI53,OUT013,2647.651983246385
DRH01,OUT049,2863.9274408527444
FDX32,OUT013,2351.910054095471
NCP30,OUT018,383.0874398760727
FDB60,OUT045,3039.6451003533925
FDB14,OUT049,1648.291761720192
NCP02,OUT035,1075.1051293046987
FDJ10,OUT017,2365.040056777453
FDG34,OUT046,1828.5879604587585
NCB18,OUT017,1499.0682194947588
FDM16,OUT049,1362.1930507852214
FDW25,OUT018,1093.9306041727705
FDB35,OUT010,-405.75735711901166
DRN11,OUT013,2281.158657417321
FDF41,OUT019,1985.9642892260972
FDH16,OUT045,1362.3950243693039
NCQ50,OUT018,3081.0804042904065
DRH23,OUT018,630.2630283528943
DRJ37,OUT013,2439.0603343192383
DRJ24,OUT027,4349.450747340719
FDY16,OUT035,3107.3119327414056
FDQ27,OUT045,1677.4215150029736
FDZ33,OUT045,2297.3296641200254
FDF29,OUT045,2082.712541684236
FDA08,OUT049,2744.273022089642
FDG31,OUT046,1081.132382218732
FDE34,OUT019,963.9793273464388
NCR30,OUT027,2627.1210320602518
FDV33,OUT035,4271.252334244851
DRZ24,OUT018,1637.1778501008148
NCL54,OUT035,2898.094345393172
FDR12,OUT049,2888.102147917003
NCC54,OUT046,3780.052016532479
DRN59,OUT013,791.4707749772158
FDX50,OUT019,-136.92315402216911
FDV31,OUT027,4281.158868012266
NCA29,OUT027,4177.1861974419535
FDW60,OUT049,2962.0391412713025
FDX08,OUT017,3002.78043902054
DRD49,OUT013,3730.3763438064834
FDD33,OUT046,3662.715808937818
FDW35,OUT013,755.3095857414212
FDJ36,OUT017,1787.5261079876955
FDV51,OUT035,2796.520315532572
FDW36,OUT046,1713.4181699386022
FDH35,OUT046,2636.596413303198
NCS30,OUT027,3517.018351990247
FDN49,OUT017,782.020800314132
FDL08,OUT018,3626.5643705102184
FDI09,OUT013,3865.4355056305294
FDP19,OUT018,1787.4913975952368
FDU21,OUT010,-1316.2431465822656
NCP41,OUT045,1641.4409326621903
FDY10,OUT013,1842.0650947256804
FDP12,OUT018,394.8703863130987
NCN26,OUT049,1957.953344439522
FDK44,OUT013,2795.876277046848
FDC28,OUT049,1870.6085371951303
FDJ41,OUT027,5607.169658285225
NCT29,OUT035,2092.9486340372
NCH42,OUT019,1685.920888131779
FDU60,OUT018,2430.5972138833577
FDS02,OUT045,3033.727809031459
FDC51,OUT046,2032.5515796659097
FDU03,OUT013,2971.8509697103987
FDX39,OUT045,3327.2218083418898
NCY05,OUT010,-1315.0747189689182
NCL06,OUT027,5521.043354416631
FDD32,OUT035,1497.417234605915
NCN41,OUT045,1868.4437267207336
NCX53,OUT049,2347.1389935518046
FDU57,OUT019,512.953629641604
FDQ23,OUT046,1682.645465477813
FDQ52,OUT045,3850.382318826898
FDC14,OUT045,661.404812548569
FDY09,OUT035,2962.4922459411787
FDQ28,OUT045,2466.753062887759
FDV25,OUT046,3506.394938905077
FDJ07,OUT035,2027.6605447399784
DRB25,OUT049,1782.2801873371022
FDK52,OUT019,1676.4507006822869
FDY52,OUT027,2511.5196656196686
FDB28,OUT046,3127.1349196679835
FDT36,OUT035,768.2437113610608
FDV25,OUT017,3626.7144987160455
NCN07,OUT027,3510.443891047413
FDC57,OUT017,3206.109221589567
FDQ03,OUT018,3510.936164492524
FDU23,OUT017,2777.1463384533554
NCX41,OUT035,3498.320665654794
NCD06,OUT035,890.224523837767
FDW08,OUT045,1645.6272298762428
NCU29,OUT017,2392.1631223935265
NCE06,OUT013,2552.1907687809703
FDV52,OUT010,-1.1212975578725946
FDB02,OUT017,2961.7846626461524
NCR18,OUT045,642.584065274177
FDK16,OUT049,1616.9898506938998
NCQ29,OUT010,2125.4745305406245
FDZ01,OUT019,-178.1619476234988
FDW27,OUT035,2672.3733161831365
FDD17,OUT018,3489.748524079091
FDW39,OUT013,2909.5191708825046
DRH59,OUT045,1110.565211764428
FDS52,OUT013,1677.8569318550294
FDU40,OUT027,4546.719806127538
NCF54,OUT013,2759.8483998741717
FDH46,OUT045,1633.941027511672
NCP14,OUT049,1727.102335614004
FDH50,OUT049,3065.0505260714954
DRF15,OUT010,527.636622940141
FDV27,OUT027,2907.4618867464815
NCJ06,OUT049,1998.2940760960619
FDN02,OUT018,2974.2793506769476
FDQ51,OUT049,939.9406546791834
FDQ07,OUT017,3660.3605105462093
FDS45,OUT049,1834.5474335685776
NCJ06,OUT045,1847.8236825234912
FDD36,OUT035,2033.836765087413
FDY25,OUT045,2851.899903669984
FDU52,OUT046,2474.049116497043
DRK47,OUT017,3674.8239810296764
NCL30,OUT017,2138.1760185191606
FDN22,OUT035,4160.263985481274
