Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ20,OUT017,2092.068210230856
FDV44,OUT027,4494.458045564343
FDG02,OUT049,3102.7402737478433
FDA09,OUT013,2910.7656779734984
FDT04,OUT013,690.7719409285771
FDL58,OUT019,2294.304251186673
FDE52,OUT045,1455.702625266825
FDW12,OUT035,2503.6919707173183
FDL51,OUT017,3549.1206251481644
NCY42,OUT027,3687.303254887574
FDR07,OUT017,1658.7112067060798
FDN40,OUT045,2374.384256850883
FDB35,OUT027,2949.761051107306
FDA22,OUT017,2742.2288796603143
NCL06,OUT046,4110.960511621344
FDI35,OUT013,2917.4387053503865
NCW42,OUT045,3411.8227416899667
NCX06,OUT049,2934.669343933295
FDC37,OUT027,3192.9519335908103
FDZ14,OUT018,1727.6875192955831
DRG49,OUT049,3947.460032207376
NCG06,OUT045,3959.963303013687
DRC36,OUT045,2721.4851824966895
FDV21,OUT019,61.971544971073854
FDB53,OUT046,2359.1931374683654
DRP47,OUT019,2042.1422096521906
FDA14,OUT013,2352.9486500066646
DRC24,OUT035,2568.0017909681255
FDW21,OUT018,1414.1670675220146
NCH29,OUT046,1556.3241673555704
FDU58,OUT013,3079.4346757983553
FDY27,OUT017,2946.071998955874
FDV56,OUT035,1948.6459126488312
FDT59,OUT046,3656.457115303075
FDB23,OUT046,3621.7381636712266
FDR49,OUT045,698.2599334530023
FDB03,OUT010,1908.7119268319439
FDN39,OUT045,2617.739317753028
FDX02,OUT027,4985.345852872089
FDQ16,OUT027,3188.591880500088
FDU35,OUT018,1341.876681086622
NCT29,OUT013,1957.4689705601459
FDZ27,OUT046,830.0791864584498
FDN57,OUT017,2345.9131260224435
FDA03,OUT018,2099.151142252463
FDZ36,OUT045,2920.1499446225575
NCU05,OUT013,1322.2493202932897
FDT39,OUT018,2179.965753291466
FDK60,OUT017,1722.6720542750081
FDZ25,OUT017,2857.6117136311814
FDG12,OUT046,2036.9079426390103
DRB01,OUT019,1127.0999787704116
NCC43,OUT027,5377.803142876559
FDX13,OUT019,2035.665117149762
FDM22,OUT049,1028.1966758778533
FDJ03,OUT027,2306.3451282063247
FDU14,OUT018,3678.0323791539945
FDB33,OUT010,624.8148503931329
FDP27,OUT046,3005.320289548553
FDO38,OUT010,-669.6189510733007
FDE28,OUT027,5152.771140979756
FDO27,OUT035,1701.4933695593718
DRL23,OUT027,3166.7026985274883
FDS28,OUT046,963.0188117717644
FDX24,OUT013,1547.667117496775
FDZ02,OUT035,1746.6469810028825
FDL46,OUT045,1812.470442691842
FDS60,OUT027,4294.953717357497
NCO06,OUT017,635.5958342860595
FDO16,OUT035,1527.6757303535774
FDC60,OUT049,1538.2635762634463
FDA48,OUT018,3199.4576373802356
FDZ36,OUT027,4452.4881995390915
FDK27,OUT045,1877.2695354046332
FDW23,OUT018,378.42161526887
FDM14,OUT018,1509.867177890658
FDM14,OUT013,1787.4088394184591
FDW60,OUT018,2603.207512542327
FDE21,OUT013,1909.9859354711748
NCM42,OUT035,1881.6375809249057
FDY59,OUT010,-372.51163878813765
DRI49,OUT049,1380.8387466530612
FDT28,OUT019,510.4861431433774
FDQ22,OUT018,408.81092154916655
FDR60,OUT049,1335.1391065921398
FDC50,OUT019,-393.3149488729883
FDV24,OUT013,2457.7355106103582
DRF48,OUT010,1026.4449225988628
FDQ47,OUT046,638.5744755734113
DRN36,OUT049,1662.903792567825
NCY06,OUT035,2173.6465758033723
FDE52,OUT035,1658.8359791536113
NCB54,OUT045,1936.7647647259441
NCF31,OUT035,2548.2600608995813
FDJ08,OUT027,4448.187282287165
NCC07,OUT017,1786.8750761703582
NCD19,OUT027,2357.521933836703
FDL46,OUT049,2012.1424613235345
FDM20,OUT045,3834.158730227529
NCI06,OUT010,918.4741523661278
DRM11,OUT035,4219.636849232234
NCH07,OUT018,2205.893995369961
FDS23,OUT013,2083.13369188117
FDO49,OUT018,599.2372811871983
FDS35,OUT049,1164.1052006542127
DRK39,OUT045,1276.4211365050278
DRI39,OUT049,1036.6802946797973
FDV04,OUT017,2639.356666268454
NCN14,OUT035,3008.754774846622
FDH08,OUT013,3688.287656062496
FDS20,OUT046,2911.0400937490194
FDV40,OUT049,1357.1361900690313
FDZ48,OUT010,-140.33783850535275
FDS24,OUT027,2910.4766897856393
FDK44,OUT049,2861.55227977252
FDS48,OUT045,2343.00493312109
FDK26,OUT010,1104.785817173047
FDD23,OUT045,2971.9678274886287
NCH54,OUT017,2636.3276943271485
NCP14,OUT010,-248.66696400242193
FDM60,OUT010,-1182.7757638092626
FDV24,OUT017,2522.481199998166
FDH08,OUT018,3345.3505562912565
FDS12,OUT027,3463.2740381841772
FDR39,OUT027,4318.2392682585105
FDP12,OUT027,2124.8956907075476
DRF60,OUT027,5187.268068540281
FDC09,OUT035,1848.2937962114993
FDF50,OUT018,2887.3046111085623
FDG28,OUT035,4054.590209712855
NCE19,OUT017,983.2159842424007
NCM53,OUT010,-199.53572009848216
NCN18,OUT049,1850.1922769693924
FDF32,OUT035,3316.644848483263
FDF11,OUT013,3871.9785175467355
DRI59,OUT049,3662.1910289592993
NCG54,OUT035,2811.0660717884134
FDM44,OUT046,1636.9428373877881
FDT57,OUT018,3465.2149600292114
FDV24,OUT046,2417.718718205234
FDI50,OUT019,1769.6458959511824
FDS09,OUT035,1033.7409201538549
NCC31,OUT027,3895.2539676913725
FDQ07,OUT019,1596.9408718328336
FDC22,OUT017,3171.3015227776573
FDZ56,OUT046,2695.5506656265707
FDZ40,OUT019,-1001.366650723453
FDS46,OUT027,3393.225909551275
DRD24,OUT045,2162.230084078243
FDV45,OUT017,3106.204687793509
FDL26,OUT045,2418.3831358078583
FDA56,OUT018,1706.2075082408983
FDN27,OUT046,1918.5494674898987
FDM20,OUT049,3981.5121162197497
FDO16,OUT017,1458.4859964869343
FDL03,OUT035,3302.1318005644594
FDE58,OUT046,1910.3767606697425
FDI02,OUT027,3287.994613286019
NCC55,OUT019,-1235.024525041736
FDR03,OUT018,3051.720579174154
FDB14,OUT017,1641.093970587468
FDR45,OUT013,3851.0113122922553
NCN07,OUT017,2156.8695466982654
FDM51,OUT019,-182.16025960191706
FDT52,OUT027,5361.319908553416
FDL26,OUT046,2463.152940948014
NCZ42,OUT046,3763.9396061216553
DRI47,OUT019,416.17445557268184
FDW40,OUT013,2317.614981682021
FDN34,OUT046,2741.1757185486904
FDS01,OUT035,2988.194370794456
NCG55,OUT045,1789.8498727052443
FDC11,OUT035,1548.8430243834828
FDX35,OUT018,3341.4426317926036
NCB06,OUT046,2519.3065687274507
FDR09,OUT019,2188.891299665914
FDC53,OUT017,1675.4970957160444
FDY45,OUT013,4072.9597878874515
FDA22,OUT010,767.4235366658518
FDE02,OUT035,1671.9136866925564
FDW21,OUT045,1625.5966567036726
FDV34,OUT046,1254.295896925521
FDS59,OUT049,1894.1151206565091
NCW17,OUT017,2129.9768323450116
NCK54,OUT046,1925.500509920943
FDG17,OUT019,2008.872661776681
FDG35,OUT017,2911.992096644117
FDD08,OUT010,-1267.4768096637863
NCO07,OUT017,3427.556073476256
FDJ10,OUT010,362.8240250460076
FDW36,OUT017,1779.2270275591827
FDW21,OUT010,-266.5556426156525
FDY19,OUT017,2001.4822929134161
DRE03,OUT013,811.7187843139748
NCC55,OUT049,737.1808196455067
FDH52,OUT010,-817.693518268341
FDO09,OUT017,4312.7488087110705
FDU43,OUT045,3764.085955064656
FDX09,OUT010,855.6450598813703
FDH40,OUT019,-520.9318795836969
FDW58,OUT017,1805.3889982526835
FDC47,OUT017,3678.6563060026406
NCR41,OUT035,1667.8226074779177
DRG49,OUT035,3986.180280716077
FDC52,OUT027,3936.837099033008
FDY13,OUT046,1223.2931512312439
FDY35,OUT013,820.2706711582357
FDI35,OUT017,2997.747852318198
NCU18,OUT049,2324.1286216020117
FDY33,OUT018,2287.402755405015
FDC15,OUT027,3932.2628454675964
FDU01,OUT049,3115.0236703311302
NCU42,OUT046,2680.6373839082958
NCV29,OUT018,2526.8899439511506
NCY30,OUT017,2984.997854658766
FDQ46,OUT049,1894.8973245235093
FDG58,OUT027,3943.613299588797
FDK33,OUT017,3485.2668592719374
NCD07,OUT045,1791.4204553006261
NCX29,OUT027,3714.977997792042
NCT42,OUT013,2374.0781987757246
DRN59,OUT035,914.1277191036202
FDI44,OUT035,1427.4767832435878
FDA45,OUT049,2923.2578972095603
FDP31,OUT045,1035.5608768058023
FDY01,OUT046,1870.708111803609
FDT09,OUT018,1901.6002373339852
DRH03,OUT027,2976.9876602730624
FDA36,OUT018,2696.4208392150504
NCF31,OUT017,2519.469819689412
FDG14,OUT049,2557.426061923957
FDG28,OUT027,5385.512262763801
FDU14,OUT049,4061.4694221369778
FDY47,OUT019,246.58256241042682
FDI56,OUT049,1549.5157493410597
DRD01,OUT013,989.7019291320141
FDM22,OUT046,961.0278931355929
FDH33,OUT013,738.442069069635
DRZ24,OUT013,1927.8734615371282
NCQ38,OUT046,1675.9785120149231
FDO16,OUT027,2824.402853574195
FDU07,OUT027,3828.75202567508
NCB07,OUT013,3082.0264057463446
FDU48,OUT045,2041.8578807619301
NCM43,OUT045,2534.5651029237893
FDR31,OUT010,426.3555086228512
DRK49,OUT018,416.7630474988855
NCI30,OUT010,1914.925287522707
DRD60,OUT017,2966.678188193489
NCG19,OUT046,3676.3627486041846
FDH12,OUT035,1825.4411944841117
FDM32,OUT035,1652.0820562190856
FDM27,OUT035,2656.4952453535598
NCU53,OUT027,4067.797965468972
NCQ18,OUT046,1554.772631373517
FDS10,OUT013,2888.911769899241
FDB33,OUT027,3962.305281931394
FDI12,OUT013,1461.191620714238
NCW42,OUT013,3507.510514880375
NCC06,OUT018,1757.1293436836736
FDW02,OUT017,2171.8513305361625
NCD43,OUT017,1766.3655395365981
FDM57,OUT018,1108.795415769126
FDA58,OUT017,3851.9561484121664
FDK56,OUT046,2938.405510573099
FDP52,OUT045,3632.7236054457367
FDW20,OUT018,1726.1993840083032
FDS52,OUT049,1724.8773578404753
NCT29,OUT018,1614.4948658918165
NCL54,OUT013,2832.511620313786
FDC05,OUT045,3105.7274333166147
FDF34,OUT035,3314.8531718923377
FDP03,OUT027,3486.3345397045828
FDD32,OUT010,-511.49954192516907
FDZ10,OUT045,1981.2803123725603
FDZ40,OUT035,1043.6174032666904
FDD51,OUT018,464.14946364380216
NCY30,OUT019,938.1220822625473
FDP58,OUT017,3541.4151606537303
FDV49,OUT017,4279.568586656373
FDY24,OUT019,-995.7693777955503
NCO55,OUT017,1788.2555114169568
FDR13,OUT017,2019.0324684388038
FDS51,OUT017,1136.7741432524413
FDP26,OUT045,1617.5596225728718
NCB54,OUT027,3491.1654383667633
FDF32,OUT017,3244.381736631511
FDN31,OUT018,2720.4068968101565
DRM48,OUT017,692.8726890094038
FDN20,OUT049,2801.280318516215
DRL01,OUT046,3710.7419047091275
FDV56,OUT049,1875.7261918562726
DRH13,OUT027,3173.9752334696327
FDA03,OUT017,2478.8174779917595
FDF47,OUT027,4987.988374471059
FDX32,OUT046,2375.685915241833
FDX57,OUT049,1709.0679944419462
NCA30,OUT045,2918.6060429208933
FDO49,OUT013,909.4622576571633
FDL04,OUT019,-225.60297027368057
DRM48,OUT035,752.8565560262823
FDR16,OUT013,3429.6028113672887
NCC19,OUT018,2746.434577800195
NCE42,OUT045,3644.3383234537273
FDY24,OUT017,1048.9023726542073
FDH19,OUT049,2890.965598244309
FDJ46,OUT013,2805.0745449097253
FDN45,OUT010,1614.6342508104544
FDY08,OUT035,2391.1412205286347
FDZ37,OUT035,1615.291792161528
NCT30,OUT045,688.4781621874859
DRY23,OUT018,445.0975081179431
NCZ30,OUT018,1655.201825506881
FDC44,OUT018,1526.969624212892
FDB45,OUT035,1838.0106141989277
FDY04,OUT013,2672.1705244384125
FDM27,OUT046,2554.5103314831604
FDZ43,OUT017,3960.787902276367
FDT39,OUT019,557.871743192015
NCC06,OUT019,108.81228128269231
FDL15,OUT027,3895.9634827095892
FDL57,OUT017,4206.1807247298075
FDU08,OUT046,1605.189831220855
FDK40,OUT017,4304.415253425754
FDQ12,OUT010,1708.3049547109217
FDS48,OUT017,2529.6473979057323
FDP09,OUT045,3290.8346503103226
FDW21,OUT049,1763.6093365407814
FDY25,OUT035,3040.980327803878
DRE13,OUT017,1476.5122581928927
FDV43,OUT019,-1183.611402239967
FDD22,OUT045,1718.4483423331808
FDM46,OUT019,-445.43664954865545
NCO30,OUT010,1011.7528432202012
FDM25,OUT046,2803.819997689588
NCN41,OUT049,2036.0611475624842
FDU24,OUT045,1481.0490003009957
FDZ50,OUT046,2955.1827427673443
FDP45,OUT013,4047.7375772121627
NCM54,OUT045,1928.0319303629208
FDW10,OUT019,901.002594525015
FDP20,OUT017,2159.168087815703
FDK32,OUT046,2459.1983529901404
FDN52,OUT049,1544.5930510584858
FDM58,OUT045,1763.7320853289589
FDZ46,OUT027,3234.5987185390272
NCA18,OUT018,1575.455580026854
FDD35,OUT046,1976.5244426583286
NCK31,OUT035,945.7475696161882
FDI40,OUT027,3097.6150673678508
FDT50,OUT019,-293.74440329949226
NCT06,OUT046,2604.953323692863
FDT31,OUT035,3131.6349297738857
FDT45,OUT049,989.9994305256344
FDT13,OUT045,2916.959150968662
FDO50,OUT045,1418.2424511876052
NCU18,OUT010,299.3056868043318
NCR54,OUT049,3162.908406542433
NCO18,OUT018,2529.4894420048704
FDU09,OUT045,903.6143448513844
FDT13,OUT018,2714.843178386416
FDE09,OUT046,1813.6235954256795
NCK53,OUT019,-283.4924449523873
FDG45,OUT049,3470.4109922380035
DRH15,OUT035,881.2525718537704
FDO21,OUT019,1705.0995266074337
FDD14,OUT027,4345.476502717211
FDC09,OUT046,1703.8934248018704
FDH45,OUT027,2211.5373351933
FDV32,OUT046,1061.7235310611377
FDG12,OUT035,2134.6277233918277
FDS32,OUT013,2319.4279994929907
NCL55,OUT018,3676.954375501266
DRE01,OUT035,3949.3908889289237
DRE15,OUT049,1355.657938696665
NCL42,OUT045,3813.7804222843047
FDP31,OUT013,1107.9690884662812
FDN33,OUT018,1267.7777999138582
FDZ59,OUT046,2648.5543580901367
FDE45,OUT010,926.7293294662663
FDJ07,OUT013,1948.1150063976215
FDQ45,OUT018,2718.8760948662116
FDM33,OUT027,4919.012025541557
FDO15,OUT010,-626.5499360356221
FDM46,OUT013,1499.9372065939901
FDR03,OUT045,3258.48126132238
FDY49,OUT018,2421.623753519235
FDQ60,OUT045,1866.4999969848818
FDW10,OUT049,2899.653032880298
FDO51,OUT049,902.1558304740613
FDJ40,OUT018,1522.1652087118662
FDS20,OUT018,2622.1299797503893
FDU45,OUT013,1880.100319291621
FDV02,OUT035,2842.591474584467
FDN09,OUT046,3840.455302496
NCM55,OUT027,4382.397330752121
FDN23,OUT018,2073.6217651611705
FDY31,OUT010,398.5183364392692
FDW03,OUT010,-153.7354999046225
FDD14,OUT046,2882.378773737906
FDV23,OUT017,2112.6885523101664
DRI03,OUT045,2723.564823512868
FDN13,OUT035,1725.975338627944
FDF45,OUT027,2495.4477597215823
FDU46,OUT035,1614.2198840820597
FDB57,OUT049,3665.2900370444845
FDV12,OUT049,1751.1906640928964
FDQ58,OUT013,2475.8162130950736
NCA18,OUT017,1936.4353968478608
FDH52,OUT049,1158.516646988742
FDM24,OUT018,2161.075282318694
NCP43,OUT027,4304.142486932125
NCO18,OUT019,883.1218433161744
FDM32,OUT017,1603.197297744889
NCL07,OUT017,736.2764287758121
FDK03,OUT013,4065.75249193398
FDP59,OUT017,1789.6862332534597
FDQ24,OUT049,4057.786031827782
FDQ16,OUT018,1489.6266827597553
FDU44,OUT013,2628.2755411671046
FDH28,OUT010,-1230.7842195077287
FDV28,OUT019,-1266.2652498524653
FDM22,OUT045,874.6160067260903
FDR56,OUT046,3139.91220289825
FDV39,OUT049,3244.1105097936097
FDU37,OUT019,-551.7209803477203
FDQ11,OUT010,2138.473144780311
FDX02,OUT045,3472.9815920696797
NCS42,OUT018,1190.0543436505086
FDY57,OUT027,3013.8307460681885
FDB21,OUT049,3905.299088298589
FDE28,OUT017,3771.122369778401
FDQ55,OUT017,1980.0169076009797
FDA48,OUT049,3611.2184973851195
FDZ19,OUT045,2693.808616688187
NCC43,OUT045,3887.1798485745226
NCV18,OUT046,1292.0330258003655
NCA42,OUT018,2252.0871402282487
FDY45,OUT046,4071.5509875520697
NCC30,OUT045,2750.4252878943203
FDM57,OUT013,1453.335238639797
FDL09,OUT010,745.5087378355574
FDB09,OUT027,3445.05230372064
FDT44,OUT035,2046.3193034005003
NCT06,OUT027,4047.625534817256
FDX26,OUT049,3003.4625235668054
FDK32,OUT013,2520.995268530118
DRA12,OUT046,2286.344241407988
FDO46,OUT010,1136.9564625286791
FDE52,OUT013,1499.989915184783
NCH42,OUT045,3542.710520408055
FDV08,OUT035,889.3384637637382
FDB47,OUT018,3055.1801413326334
FDC28,OUT010,-108.76602538695744
FDD22,OUT046,1817.700411956826
FDS07,OUT027,3307.7712579708755
DRI13,OUT045,3361.838864170559
FDG32,OUT018,3223.285675644131
FDU14,OUT017,4068.3270925243373
FDD28,OUT019,-892.6107113967705
NCP41,OUT017,1842.308705120818
FDS08,OUT049,2874.212060832683
FDX47,OUT045,2482.1998871545607
FDC53,OUT019,-265.40591159773845
FDQ19,OUT035,4012.4089458914746
FDL14,OUT045,2441.91688794195
FDM33,OUT019,1602.8741662640855
FDA51,OUT045,1773.5104314476462
FDZ27,OUT018,561.4672372097064
FDT04,OUT046,705.2061610712458
DRC13,OUT049,2142.7369545765982
FDR16,OUT027,4886.7733460775235
FDQ03,OUT027,5230.094555925796
FDE38,OUT035,2814.3342768927796
DRH23,OUT027,2355.9793180475185
FDT11,OUT019,1126.0890451061862
FDD09,OUT035,3014.0921568259473
FDR40,OUT045,1322.168137928507
FDX07,OUT017,3092.4474551903886
FDR07,OUT035,1703.1149877955663
FDA51,OUT017,1960.2770871682596
FDT59,OUT019,1763.2413424674573
FDF20,OUT017,3197.09992018259
FDR13,OUT045,1819.7423167425063
FDY26,OUT049,3474.152840029557
FDW04,OUT017,2237.8528241607314
FDK52,OUT017,3696.4481957719277
FDN60,OUT049,2591.7196691421495
FDM09,OUT019,841.5212931402802
FDP46,OUT049,1536.730181230887
FDB50,OUT019,-646.4375920120137
NCQ29,OUT049,4145.6096419836995
FDP16,OUT027,5330.256076845282
FDX33,OUT018,2321.204450688805
FDP07,OUT010,1144.4661180748128
FDN22,OUT046,4004.9577818648945
FDF39,OUT049,4282.392106366031
FDS21,OUT017,1151.326855314721
NCM42,OUT013,1733.6924379492393
FDK50,OUT019,728.2804736790063
DRF13,OUT027,3791.0092706061528
FDH35,OUT018,2339.874824109544
FDP60,OUT018,1360.6031686313565
DRJ49,OUT027,3541.795727215493
NCT42,OUT019,451.23981026277625
FDE38,OUT049,2766.2944434761143
FDI04,OUT049,3279.708156705947
NCH54,OUT045,2409.072171327585
FDT56,OUT049,1096.4625671691485
DRD15,OUT018,3375.1904436759073
FDV58,OUT013,3096.699494225539
FDP21,OUT049,3110.167216530009
FDH05,OUT013,3744.0736238178256
FDR10,OUT027,4032.5960929793205
NCP06,OUT045,2290.690012261311
FDF33,OUT049,1827.7605895359525
DRK37,OUT013,3011.9830251330263
DRH49,OUT045,1296.9600754790667
FDT58,OUT013,2687.3146122716057
FDD41,OUT018,1443.7620115496823
FDP40,OUT018,1543.4434508414483
FDM51,OUT027,3145.408112519163
FDO45,OUT010,-464.70266626149896
FDW33,OUT010,-215.99382732989721
FDY24,OUT045,862.2125681920957
FDB10,OUT010,1849.1167289247187
FDM40,OUT035,2391.7473215654845
NCI06,OUT017,2944.1919358932532
FDW12,OUT019,447.1985921468049
FDX48,OUT027,3959.4094244491494
NCW05,OUT027,3126.0320175475886
FDX27,OUT017,1678.2144128407253
DRM37,OUT045,3051.016332859454
FDA38,OUT045,3750.1606908284234
FDR36,OUT046,707.0499579101102
FDZ45,OUT046,3150.835904005904
FDG05,OUT017,2676.716765395645
FDK28,OUT013,4108.767311439995
FDV47,OUT045,1332.2311131133047
FDN21,OUT045,2490.2183634821763
FDP20,OUT027,3495.5412699707554
FDI35,OUT045,2826.4383058826884
DRY23,OUT013,774.1159782698885
FDA56,OUT017,2081.206582667378
FDB09,OUT013,2000.3195166952205
NCO26,OUT027,3300.6979722680767
FDQ49,OUT018,2265.115586289675
FDI52,OUT027,3407.6086483003114
FDZ44,OUT027,3335.6263427952604
FDZ09,OUT018,2328.2537831647783
FDY03,OUT049,1948.6798378079425
NCG42,OUT017,2166.187673504652
DRI13,OUT027,4897.483409754124
FDQ32,OUT013,2086.538493727911
FDW16,OUT035,1658.5304412315368
FDU27,OUT046,813.5860285306876
FDR28,OUT010,729.0953654215937
FDQ49,OUT010,655.7316727155385
FDS37,OUT046,1870.0825422850849
FDW26,OUT018,3237.128086767876
FDX12,OUT018,3599.8217145965586
NCP06,OUT013,2409.708942410066
FDW45,OUT010,409.62041434439425
NCN30,OUT049,1607.3771779160652
FDN24,OUT049,968.4992603815097
NCL41,OUT027,1993.283825858579
FDR02,OUT019,-129.28330714702412
FDD09,OUT010,984.3233254079355
FDS33,OUT010,-515.0091406500512
FDU22,OUT045,1849.7784313554444
FDI53,OUT013,2647.683001000483
DRH01,OUT049,2863.9679384222554
FDX32,OUT013,2351.922900664616
NCP30,OUT018,383.07465319062
FDB60,OUT045,3039.657799585247
FDB14,OUT049,1648.302926224962
NCP02,OUT035,1075.119033541137
FDJ10,OUT017,2365.093165315449
FDG34,OUT046,1828.5469822670075
NCB18,OUT017,1499.0798589895098
FDM16,OUT049,1362.1779797353493
FDW25,OUT018,1093.933800297851
FDB35,OUT010,-405.6885469207335
DRN11,OUT013,2281.2156399488763
FDF41,OUT019,1986.0922135030646
FDH16,OUT045,1362.406979776776
NCQ50,OUT018,3081.030979278506
DRH23,OUT018,630.3312052908159
DRJ37,OUT013,2439.063823930888
DRJ24,OUT027,4349.474886896494
FDY16,OUT035,3107.2697385103957
FDQ27,OUT045,1677.40411619222
FDZ33,OUT045,2297.3457236690006
FDF29,OUT045,2082.706007374752
FDA08,OUT049,2744.258336780665
FDG31,OUT046,1081.0939973920144
FDE34,OUT019,964.1776655550029
NCR30,OUT027,2627.1038612108246
FDV33,OUT035,4271.217767435226
DRZ24,OUT018,1637.183422223955
NCL54,OUT035,2898.0103138028207
FDR12,OUT049,2888.1165197549103
NCC54,OUT046,3780.079501183002
DRN59,OUT013,791.4716027052884
FDX50,OUT019,-136.84684705643946
FDV31,OUT027,4281.135402792797
NCA29,OUT027,4177.146551259257
FDW60,OUT049,2962.01497402005
FDX08,OUT017,3002.776834909853
DRD49,OUT013,3730.4350983712206
FDD33,OUT046,3662.6683916543257
FDW35,OUT013,755.3038694625623
FDJ36,OUT017,1787.563827754942
FDV51,OUT035,2796.506693940762
FDW36,OUT046,1713.4084503996942
FDH35,OUT046,2636.558124132141
NCS30,OUT027,3516.9938007440564
FDN49,OUT017,782.0571044263636
FDL08,OUT018,3626.5181128080726
FDI09,OUT013,3865.4327085768496
FDP19,OUT018,1787.503283840918
FDU21,OUT010,-1316.1632739657457
NCP41,OUT045,1641.452492027081
FDY10,OUT013,1842.0780048199235
FDP12,OUT018,394.859243616972
NCN26,OUT049,1957.8974492238713
FDK44,OUT013,2795.9003287275423
FDC28,OUT049,1870.5659700177657
FDJ41,OUT027,5607.143285919938
NCT29,OUT035,2092.961615060892
NCH42,OUT019,1685.9682548807864
FDU60,OUT018,2430.5819907062587
FDS02,OUT045,3033.7286639429954
FDC51,OUT046,2032.4874628009602
FDU03,OUT013,2971.855738371449
FDX39,OUT045,3327.2303681253065
NCY05,OUT010,-1315.0281289586142
NCL06,OUT027,5521.033343621579
FDD32,OUT035,1497.3909622643737
NCN41,OUT045,1868.4740037800725
NCX53,OUT049,2347.1089237979004
FDU57,OUT019,513.0439237408805
FDQ23,OUT046,1682.6192849115228
FDQ52,OUT045,3850.427481781871
FDC14,OUT045,661.4026937275735
FDY09,OUT035,2962.467383374957
FDQ28,OUT045,2466.760213892366
FDV25,OUT046,3506.3522023384226
FDJ07,OUT035,2027.6114721920644
DRB25,OUT049,1782.3189275693971
FDK52,OUT019,1676.4480483478128
FDY52,OUT027,2511.439603488064
FDB28,OUT046,3127.142210320098
FDT36,OUT035,768.2161361667279
FDV25,OUT017,3626.6842984507516
NCN07,OUT027,3510.4284618499146
FDC57,OUT017,3206.121010949742
FDQ03,OUT018,3510.924599439355
FDU23,OUT017,2777.101033377615
NCX41,OUT035,3498.2799373177268
NCD06,OUT035,890.2543235400813
FDW08,OUT045,1645.6348626396925
NCU29,OUT017,2392.16725592155
NCE06,OUT013,2552.2442191854807
FDV52,OUT010,-1.0394005048074177
FDB02,OUT017,2961.7524687943423
NCR18,OUT045,642.5667283620901
FDK16,OUT049,1617.0164265059966
NCQ29,OUT010,2125.5469876650045
FDZ01,OUT019,-178.13982111061256
FDW27,OUT035,2672.3970248644646
FDD17,OUT018,3489.7404899150724
FDW39,OUT013,2909.4323065707817
DRH59,OUT045,1110.5563791601203
FDS52,OUT013,1677.860113552088
FDU40,OUT027,4546.700043304858
NCF54,OUT013,2759.877460280605
FDH46,OUT045,1633.9467228916578
NCP14,OUT049,1727.150963165558
FDH50,OUT049,3065.0904837562057
DRF15,OUT010,527.645214712381
FDV27,OUT027,2907.4515425290033
NCJ06,OUT049,1998.3157312207154
FDN02,OUT018,2974.2996484041128
FDQ51,OUT049,939.8723427414996
FDQ07,OUT017,3660.377699909826
FDS45,OUT049,1834.5619833611208
NCJ06,OUT045,1847.8444516874583
FDD36,OUT035,2033.8179170855383
FDY25,OUT045,2851.8472131905687
FDU52,OUT046,2474.0169395098123
DRK47,OUT017,3674.831714067817
NCL30,OUT017,2138.159751909546
